ID,study,study_label,type_long,event.e,n.e,mean.e,lower.e,upper.e,sd.e,se.e,event.c,n.c,mean.c,lower.c,upper.c,sd.c,se.c,ROB,outcome,AB,TE,lower,upper,est.type,Notes,type,outcome_asis,domain,study_design,rob,forest_plot_id,forest_plot_title,follow_up,rr_estimate,rr_lower,rr_upper,n_vax_outcome,n_vax_no_outcome,n_unvax_outcome,n_unvax_no_outcome,tau_sq,i_sq,p
VB2020,Morgan 2015,Morgan 2015,Non-randomized studies,427,7152,,,,,,27,226,,,,,,Critical,Prebirth,,,,,,,NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Critical,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.499741072,0.346672813,0.720394361,427,6725,27,199,,,
VB2020,Layton 2017,Layton 2017,Non-randomized studies,8747,148817,,,,,,66968,871177,,,,,,Critical,Prebirth,,,,,,<27GW at vaccination + >= 27GW at vaccination for exposed groups,NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Critical,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.76462,0.748285261,0.781311318,8747,140070,66968,804209,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,8,133,,,,,,4,67,,,,,,Low,Prebirth,,,,,,,RCT,Preterm Birth (Premature Delivery),Safety - maternal,RCT,Low,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,1.007518797,0.314652318,3.226081834,8,125,4,63,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,11,341,,,,,,9,346,,,,,,Low,Prebirth,,,,,,,RCT,Preterm Birth (Premature Delivery),Safety - maternal,RCT,Low,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,1.240143369,0.520513726,2.954687841,11,330,9,337,,,
3810,Sompagdee 2020,Sompagdee 2020,Randomized studies,4,87,,,,,,0,13,,,,,,Some concerns,Prebirth,,,,,,,RCT,Preterm Birth (Premature Delivery),Safety - maternal,RCT,Some concerns,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,1.388571429,0.079122429,24.36895136,4,83,0,13,,,
13443,Hoang 2016,Hoang 2016,Randomized studies,0,52,,,,,,1,51,,,,,,High,Prebirth,,,,,,,RCT,Preterm Birth (Premature Delivery),Safety - maternal,RCT,High,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,0.326984127,0.013631901,7.843265249,0,52,1,50,,,
VB2020,Halperin 2018,Halperin 2018,Randomized studies,2,134,,,,,,1,138,,,,,,Moderate,Prebirth,,,,,,,RCT,Preterm Birth (Premature Delivery),Safety - maternal,RCT,Moderate,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,2.059701493,0.188975069,22.44936471,2,132,1,137,,,
VB2020,Munoz 2014,Munoz 2014,Randomized studies,3,33,,,,,,1,15,,,,,,Low,Prebirth,,,,,,,RCT,Preterm Birth (Premature Delivery),Safety - maternal,RCT,Low,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,1.363636364,0.154246067,12.0554395,3,30,1,14,,,
VB2020,Shakib 2013,Shakib 2013,Randomized studies,8,134,,,,,,38,505,,,,,,Serious,Prebirth,,,,,,,RCT,Preterm Birth (Premature Delivery),Safety - maternal,RCT,Serious,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,0.793401414,0.379204373,1.66001726,8,126,38,467,,,
1868,Jones 2021,Jones 2021,Non-randomized studies,0,77,,,,,,0,27,,,,,,Critical,SAE,,,,,,,NRS,Serious Adverse Events,Safety - maternal,Observational,Critical,21,Serious Adverse Events (Safety - maternal) - Observational,,,,,0,77,0,27,,,
2944,Nguyen 2025,Nguyen 2025,Non-randomized studies,14,281,,,,,,2,204,,,,,,Critical,SAE,,,,,,,NRS,Serious Adverse Events,Safety - maternal,Observational,Critical,21,Serious Adverse Events (Safety - maternal) - Observational,,5.081850534,1.167732953,22.11567703,14,267,2,202,,,
3561,Sancovski 2019,Sancovski 2019,Non-randomized studies,0,1119,,,,,,0,1248,,,,,,Critical,SAE,,,,,,,NRS,Serious Adverse Events,Safety - maternal,Observational,Critical,21,Serious Adverse Events (Safety - maternal) - Observational,,,,,0,1119,0,1248,,,
4065,Tseng 2022,Tseng 2022,Non-randomized studies,2,16606,,,,,,0,16606,,,,,,Critical,SAE,,,,,,Maternal death,NRS,Serious Adverse Events,Safety - maternal,Observational,Critical,21,Serious Adverse Events (Safety - maternal) - Observational,,5,0.240050768,104.1446366,2,16604,0,16606,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,22,133,,,,,,10,67,,,,,,Low,SAE,,,,,,,RCT,Serious Adverse Events,Safety - maternal,RCT,Low,22,Serious Adverse Events (Safety - maternal) - RCT,,1.108270677,0.55731386,2.203899777,22,111,10,57,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,64,341,,,,,,70,346,,,,,,Low,SAE,,,,,,,RCT,Serious Adverse Events,Safety - maternal,RCT,Low,22,Serious Adverse Events (Safety - maternal) - RCT,,0.927691663,0.684371858,1.257520764,64,277,70,276,,,
13443,Hoang 2016,Hoang 2016,Randomized studies,1,52,,,,,,0,51,,,,,,High,SAE,,,,,,,RCT,Serious Adverse Events,Safety - maternal,RCT,High,22,Serious Adverse Events (Safety - maternal) - RCT,,2.942857143,0.122687113,70.58938724,1,51,0,51,,,
417,Berenson 2016,Berenson 2016,Non-randomized studies,0,1109,,,,,,1,650,,,,,,Critical,Stillbirth,,,,,,,NRS,Stillbirth,Safety - maternal,Observational,Critical,23,Stillbirth (Safety - maternal) - Observational,,0.195433378,0.007972648,4.790654654,0,1109,1,649,,,
3561,Sancovski 2019,Sancovski 2019,Non-randomized studies,1,1119,,,,,,6,1248,,,,,,Critical,Stillbirth,,,,,,,NRS,Stillbirth,Safety - maternal,Observational,Critical,23,Stillbirth (Safety - maternal) - Observational,,0.18588025,0.022412057,1.541646423,1,1118,6,1242,,,
VB2020,Donegan 2014,Donegan 2014,Non-randomized studies,5,13371,,,,,,7,13371,,,,,,Critical,Stillbirth,,,,,,,NRS,Stillbirth,Safety - maternal,Observational,Critical,23,Stillbirth (Safety - maternal) - Observational,,0.714285714,0.226756086,2.250012741,5,13366,7,13364,,,
VB2020,Morgan 2015,Morgan 2015,Non-randomized studies,25,7152,,,,,,1,226,,,,,,Critical,Stillbirth,,,,,,,NRS,Stillbirth,Safety - maternal,Observational,Critical,23,Stillbirth (Safety - maternal) - Observational,,0.789988814,0.107511132,5.80481586,25,7127,1,225,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,4,133,,,,,,1,67,,,,,,Low,Stillbirth,,,,,,,RCT,Stillbirth,Safety - maternal,RCT,Low,24,Stillbirth (Safety - maternal) - RCT,,2.015037594,0.22970797,17.67625434,4,129,1,66,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,0,341,,,,,,0,346,,,,,,Low,Stillbirth,,,,,,,RCT,Stillbirth,Safety - maternal,RCT,Low,24,Stillbirth (Safety - maternal) - RCT,,,,,0,341,0,346,,,
3810,Sompagdee 2020,Sompagdee 2020,Randomized studies,0,87,,,,,,0,13,,,,,,Some concerns,Stillbirth,,,,,,,RCT,Stillbirth,Safety - maternal,RCT,Some concerns,24,Stillbirth (Safety - maternal) - RCT,,,,,0,87,0,13,,,
13443,Hoang 2016,Hoang 2016,Randomized studies,0,52,,,,,,1,51,,,,,,High,Stillbirth,,,,,,,RCT,Stillbirth,Safety - maternal,RCT,High,24,Stillbirth (Safety - maternal) - RCT,,0.326984127,0.013631901,7.843265249,0,52,1,50,,,
VB2020,Shakib 2013,Shakib 2013,Randomized studies,0,138,,,,,,5,552,,,,,,Serious,Stillbirth,,,,,,,RCT,Stillbirth,Safety - maternal,RCT,Serious,24,Stillbirth (Safety - maternal) - RCT,,0.362651789,0.020172669,6.519530114,0,138,5,547,,,
763,Chong 2022,Chong 2022,Non-randomized studies,0,8,,,,,,4,25,,,,,,Critical,Complex,,,,,,,NRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational,Critical,,,,,,,0,8,4,21,,,
1442,Glover 2020,Glover 2020,Non-randomized studies,0,7886,,,,,,1,4188,,,,,,Critical,Abort,,,,,,,NRS,Miscarriage or Spontaneous Abortion,Safety - maternal,Observational,Critical,,,,,,,0,7886,1,4187,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,1,133,,,,,,0,67,,,,,,Low,Abort,,,,,,,RCT,Miscarriage or Spontaneous Abortion,Safety - maternal,RCT,Low,,,,,,,1,132,0,67,,,
1555,Hall 2020,Hall 2020,Non-randomized studies,549,10710,,,,,,16350,131450,,,,,,Critical,PgAE,,,,,,,NRS,Other Pregnancy-related Adverse Events,Safety - maternal,Observational,Critical,,,,,,,549,10161,16350,115100,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,0,341,,,,,,2,346,,,,,,Low,Chorio,,,,,,,RCT,Chorioamnionitis,Safety - maternal,RCT,Low,,,,,,,0,341,2,344,,,
3201,Perrett 2021,Perrett 2021,Randomized studies,7,341,,,,,,4,346,,,,,,Low,Nogrow,,,,,,,RCT,Small for Gestational Age (growth restriction),Safety - infant,RCT,Low,,,,,,,7,334,4,342,,,
3201,Perrett 2023,Perrett 2023,Randomized studies,0,341,,,,,,2,346,,,,,,Low,Neosep,,,,,,,RCT,Neonatal Sepsis,Safety - infant,RCT,Low,,,,,,,0,341,2,344,,,
3738,SilvaDirzo 2026,SilvaDirzo 2026,Non-randomized studies,0,2,,,,,,0,6,,,,,,Critical,Permort,,,,,,,NRS,Death: Mortality Attributed to Pertussis in Infants,Effectiveness,Observational,Critical,,,,,,,0,2,0,6,,,
VB2020,Morgan 2015,Morgan 2015,Non-randomized studies,421,7152,,,,,,9,226,,,,,,Critical,Chorio,,,,,,,NRS,Chorioamnionitis,Safety - maternal,Observational,Critical,,,,,,,421,6731,9,217,,,
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.310360982,0.162897679,0.591315602,,,,,0.157041537,0.26494436,0.226
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.266231059,0.163712352,0.432948253,,,,,0.421733136,0.668070771,<0.001
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Congenital Abnormalities,Safety - infant,Observational (adjusted),,27,Congenital Abnormalities (Safety - infant) - Observational (adjusted),,0.952761951,0.844115751,1.075392012,,,,,0.00708001,0.688804175,0.00666
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Low Birth Weight,Safety - infant,Observational (adjusted),,28,Low Birth Weight (Safety - infant) - Observational (adjusted),,0.738158672,0.684757833,0.795723974,,,,,0,0,0.591
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,NICU Admission,Safety - infant,Observational (adjusted),,29,NICU Admission (Safety - infant) - Observational (adjusted),,0.810269415,0.610651491,1.075141115,,,,,0.058082299,0.982077103,<0.001
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Neonatal Death,Safety - infant,Observational (adjusted),,30,Neonatal Death (Safety - infant) - Observational (adjusted),,0.376483103,0.281618189,0.503303879,,,,,0.31553912,0.7826852,0.0319
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Neonatal Sepsis,Safety - infant,Observational (adjusted),,31,Neonatal Sepsis (Safety - infant) - Observational (adjusted),,0.862556463,0.813802203,0.914231553,,,,,0,0.002938512,0.39
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Small for Gestational Age (growth restriction),Safety - infant,Observational (adjusted),,32,Small for Gestational Age (growth restriction) (Safety - infant) - Observational (adjusted),,0.846015454,0.79826702,0.896619965,,,,,0.000941321,0.312484561,0.201
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Chorioamnionitis,Safety - maternal,Observational (adjusted),,33,Chorioamnionitis (Safety - maternal) - Observational (adjusted),,1.101388522,1.003722504,1.208557814,,,,,0.005635747,0.823913157,<0.001
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,Observational (adjusted),,34,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - Observational (adjusted),,1.00751383,0.887525537,1.143723843,,,,,0.020431751,0.884722654,<0.001
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Other Adverse Events,Safety - maternal,Observational (adjusted),,35,Other Adverse Events (Safety - maternal) - Observational (adjusted),,0.899473182,0.834634103,0.969349325,,,,,0,0,0.502
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Other Pregnancy-related Adverse Events,Safety - maternal,Observational (adjusted),,36,Other Pregnancy-related Adverse Events (Safety - maternal) - Observational (adjusted),,0.505236954,0.01994438,12.79881258,,,,,1.430635126,0.846566584,0.00148
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,"Other Placental Conditions (e.g., abruption)",Safety - maternal,Observational (adjusted),,37,"Other Placental Conditions (e.g., abruption) (Safety - maternal) - Observational (adjusted)",,0.979300244,0.899574083,1.066092262,,,,,0.040658695,0.787603499,0.03
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Preterm Birth (Premature Delivery),Safety - maternal,Observational (adjusted),,38,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational (adjusted),,0.863633189,0.748659665,0.996263482,,,,,0.027946794,0.968825051,<0.001
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Serious Adverse Events,Safety - maternal,Observational (adjusted),,39,Serious Adverse Events (Safety - maternal) - Observational (adjusted),,0.847752449,0.731141983,0.982961218,,,,,0,0,0.674
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Stillbirth,Safety - maternal,Observational (adjusted),,40,Stillbirth (Safety - maternal) - Observational (adjusted),,0.544049855,0.16500993,1.793772319,,,,,0.524627578,0.962329895,<0.001
2045,Kildegaard 2025,Kildegaard 2025,Adjusted non-randomized studies,,108350,,,,,,,107624,,,,,,Moderate,Complex,,0.34,0.15,0.77,RR,,aNRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),Moderate,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.34,0.15,0.77,,,,,,,
2785,Morabito 2026,Morabito 2026,Adjusted non-randomized studies,,53448,,,,,,,53448,,,,,,Low,Complex,,0.11,0.02,0.88,HR,,aNRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),Low,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.11,0.02,0.88,,,,,,,
4316,Winter 2017,Winter 2017,Adjusted non-randomized studies,,49,,,,,,,371,,,,,,Serious,Complex,,0.42,0.2,0.85,OR,,aNRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),Serious,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.42,0.2,0.85,,,,,,,
11282,Mbayei 2019,Mbayei 2019,Adjusted non-randomized studies,11,25,,,,,,49,71,,,,,,Moderate,Complex,,0.51,0.28,0.93,RR,,aNRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),Moderate,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.51,0.28,0.93,11,14,49,22,,,
VB2020,Becker-Dreps 2018,Becker-Dreps 2018,Adjusted non-randomized studies,4,90445,,,,,,76,542380,,,,,,Serious,Complex,,0.34,0.08,1.5,HR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),Serious,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.34,0.08,1.5,4,90441,76,542304,,,
VB2020,Saul 2017,Saul 2017,Adjusted non-randomized studies,0,124,,,,,,37,110,,,,,,Moderate,Complex,,0.06,0.01,0.41,OR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),Moderate,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.06,0.01,0.41,0,124,37,73,,,
VB2020,Skoff 2017,Skoff 2017,Adjusted non-randomized studies,0,139,,,,,,157,636,,,,,,Serious,Complex,,0.09,0.01,0.75,OR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Complications: Severe Complications of Pertussis in Infants,Effectiveness,Observational (adjusted),Serious,25,Complications: Severe Complications of Pertussis in Infants (Effectiveness) - Observational (adjusted),,0.09,0.01,0.75,0,139,157,479,,,
1238,Fernandes 2019,Fernandes 2019,Adjusted non-randomized studies,,151,,,,,,,140,,,,,,Moderate,Infect,,0.193,0.084,0.441,OR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.193,0.084,0.441,,,,,,,
1703,Hsiao 2025,Hsiao 2025,Adjusted non-randomized studies,,170799,,,,,,,88304,,,,,,Moderate,Infect,,0.04,0.004,0.354,HR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.04,0.004,0.354,,,,,,,
1899,Juscamayta-López 2023,Juscamayta-López 2023,Adjusted non-randomized studies,2,27,,,,,,48,173,,,,,,Low,Infect,,0.19,0.04,0.86,OR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Low,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.19,0.04,0.86,2,25,48,125,,,
2045,Kildegaard 2025,Kildegaard 2025,Adjusted non-randomized studies,,108350,,,,,,,107624,,,,,,Moderate,Infect,,0.3,0.14,0.64,RR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.3,0.14,0.64,,,,,,,
2815,Mott 2021a,Mott 2021a,Adjusted non-randomized studies,,114067,,,,,,,311156,,,,,,Moderate,Infect,,0.74,0.42,1.29,HR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.74,0.42,1.29,,,,,,,
2815,Mott 2021b,Mott 2021b,Adjusted non-randomized studies,,33286,,,,,,,638155,,,,,,Moderate,Infect,,0.5,0.24,1.04,HR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.5,0.24,1.04,,,,,,,
2902,Nascimento 2021,Nascimento 2021,Adjusted non-randomized studies,,191,,,,,,,76,,,,,,Low,Infect,,0.81,0.4,1.64,OR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Low,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.81,0.4,1.64,,,,,,,
3469,Romanin 2020,Romanin 2020,Adjusted non-randomized studies,,269,,,,,,,102,,,,,,Low,Infect,,0.19,0.08,0.48,OR,,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Low,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.19,0.08,0.48,,,,,,,
VB2020,Baxter 2017,Baxter 2017,Adjusted non-randomized studies,1,68168,,,,,,16,80813,,,,,,Moderate,Infect,,0.09,0.01,0.8,RR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.09,0.01,0.8,1,68167,16,80797,,,
VB2020,Becker-Dreps 2018,Becker-Dreps 2018,Adjusted non-randomized studies,7,90445,,,,,,105,542380,,,,,,Serious,Infect,,0.54,0.19,1.59,HR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Serious,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.54,0.19,1.59,7,90438,105,542275,,,
VB2020,Bellido-Blasco 2017,Bellido-Blasco 2017,Adjusted non-randomized studies,5,46,,,,,,7,42,,,,,,Moderate,Infect,,0.09,0.02,0.43,OR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.09,0.02,0.43,5,41,7,35,,,
VB2020,Dabrera 2015,Dabrera 2015,Adjusted non-randomized studies,10,49,,,,,,48,64,,,,,,Serious,Infect,,0.07,0.03,0.19,OR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Serious,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.07,0.03,0.19,10,39,48,16,,,
VB2020,Saul 2017,Saul 2017,Adjusted non-randomized studies,52,124,,,,,,65,110,,,,,,Moderate,Infect,,0.31,0.11,0.87,OR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Moderate,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.31,0.11,0.87,52,72,65,45,,,
VB2020,Skoff 2017,Skoff 2017,Adjusted non-randomized studies,22,139,,,,,,218,636,,,,,,Serious,Infect,,0.22,0.1,0.52,OR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Pertussis Infection: Infants,Effectiveness,Observational (adjusted),Serious,26,Pertussis Infection: Infants (Effectiveness) - Observational (adjusted),,0.22,0.1,0.52,22,117,218,418,,,
374,Becerra-Culqui 2018,Becerra-Culqui 2018,Adjusted non-randomized studies,,39077,,,,,,,42916,,,,,,Moderate,Inborn,,0.85,0.77,0.95,HR,,aNRS,Congenital Abnormalities,Safety - infant,Observational (adjusted),Moderate,27,Congenital Abnormalities (Safety - infant) - Observational (adjusted),,0.85,0.77,0.95,,,,,,,
375,Becerra-Culqui 2020,Becerra-Culqui 2020,Adjusted non-randomized studies,,4178,,,,,,,43826,,,,,,Moderate,Inborn,,1,0.88,1.14,HR,,aNRS,Congenital Abnormalities,Safety - infant,Observational (adjusted),Moderate,27,Congenital Abnormalities (Safety - infant) - Observational (adjusted),,1,0.88,1.14,,,,,,,
1555,Hall 2020a,Hall 2020a,Adjusted non-randomized studies,,984,,,,,,,103729,,,,,,Low,Inborn,,1.15,0.82,1.61,RR,,aNRS,Congenital Abnormalities,Safety - infant,Observational (adjusted),Low,27,Congenital Abnormalities (Safety - infant) - Observational (adjusted),,1.15,0.82,1.61,,,,,,,
2045,Kildegaard 2025,Kildegaard 2025,Adjusted non-randomized studies,,108350,,,,,,,107624,,,,,,Moderate,Inborn,,0.89,0.86,0.92,RR,,aNRS,Congenital Abnormalities,Safety - infant,Observational (adjusted),Moderate,27,Congenital Abnormalities (Safety - infant) - Observational (adjusted),,0.89,0.86,0.92,,,,,,,
VB2020,Berenson 2016,Berenson 2016,Adjusted non-randomized studies,18,1109,,,,,,15,650,,,,,,Serious,Inborn,,0.8,0.38,1.67,OR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Congenital Abnormalities,Safety - infant,Observational (adjusted),Serious,27,Congenital Abnormalities (Safety - infant) - Observational (adjusted),,0.8,0.38,1.67,18,1091,15,635,,,
VB2020,DeSilva 2016,DeSilva 2016,Adjusted non-randomized studies,356,20568,,,,,,1920,120097,,,,,,Serious,Inborn,,1.09,0.97,1.23,RR,SOURCE: Adjusted data only; no matching unadjusted binary row found,aNRS,Congenital Abnormalities,Safety - infant,Observational (adjusted),Serious,27,Congenital Abnormalities (Safety - infant) - Observational (adjusted),,1.09,0.97,1.23,356,20212,1920,118177,,,
